image,saturation,luminance,contrast,sharpness,rule_of_thirds_gridlines,rule_of_thirds_power_points,diagonal_dominance,entropy,symmetry,horizontal_vertical_line_ration,straight_diagonal_line_ratio,histograms,novelty,typicality,aesthetic
42_SI.jpg,138.48656463623047,134.8750295639038,240.3823529411765,2023.4515142358705,20.0,65.19202405202648,486,7.4777634264138015,127.67492218162133,0.7027027027027027,0.9692307692307692,0.68732363,0.1955184009452726,0.3427184378933939,0.04296875
21_SI.jpg,169.20689010620117,82.13796424865723,245.86274509803923,925.6185927422996,8.0,113.1370849898476,1022,6.278972622299941,150.75647551181993,0.7105263157894737,1.0,0.7211815,0.2651336082531918,0.3787835208318416,0.02734375
50_SI.jpg,115.3722038269043,83.65021991729736,255.0,2933.808527230911,10.0,62.76941930590086,1019,6.835431000542904,55.48449584123741,0.6511627906976745,1.0757575757575757,0.6187455,0.2876340517200346,0.4428826847118755,0.01171875
64_G250.jpg,191.77545166015625,62.511152267456055,252.26470588235293,438.4028786771145,88.0,94.4298681562142,48,5.022504639217514,62.229025385195,0.6511627906976745,1.0289855072463767,0.7016639,0.3904722148290285,0.4237067312454347,0.09765625
33_SI.jpg,209.1661062240601,138.7649850845337,241.343137254902,3422.033693185484,20.0,36.05551275463989,506,7.118588578458187,105.47980488525924,0.6382978723404256,1.0405405405405406,0.7378995,0.2251936151979837,0.4304448780574258,0.0078125
18_BL.jpg,127.82454586029051,138.03229522705078,245.62745098039213,1778.084792411468,120.5,211.4000946073582,1023,6.754472275862639,77.9905750798722,0.6326530612244898,1.0256410256410255,0.7803344,0.3729253286786601,0.4324222372354825,0.0078125
14_TCDNE.jpg,40.91086769104004,63.89805030822754,98.13725490196076,41.56333113393976,12.0,83.64807230295268,819,4.632185873134517,63.20326932022061,0.6538461538461539,1.0,0.73536974,0.298813423326547,0.5020659730558062,0.0
30_BL.jpg,136.2260570526123,149.05694961547852,240.9313725490196,3204.878573279046,25.5,25.317977802344327,1014,7.416005195311321,96.0409034887552,0.6481481481481481,0.9175257731958762,0.7710056,0.2776597186117011,0.3924997458283953,0.0078125
12_G250.jpg,173.60393905639648,190.5151309967041,202.65686274509804,1668.595005045551,2.0,47.042533945356304,1020,6.618840042151465,100.72981301384216,0.6101694915254238,0.8796296296296297,0.78062254,0.327604355261162,0.4249455351802413,0.0078125
13_G250.jpg,130.41950511932373,98.46203327178956,246.12745098039213,2201.631463957219,9.0,92.13576938409967,1017,6.973945445677696,98.14899288018012,0.5806451612903226,0.8909090909090909,0.56478107,0.2417951295951989,0.4015024964221501,0.1015625
53_BL.jpg,193.4535522460937,77.14454174041748,238.02941176470588,1286.4068914829909,33.5,92.35799911215054,406,6.128966846828119,107.07378657766778,0.5757575757575758,0.9285714285714286,0.70598227,0.197675285346102,0.3743768974043627,0.046875
35_TCDNE.jpg,35.484618186950684,63.92791557312012,180.69607843137257,194.243179186884,187.5,211.0213259365034,478,5.786157056868733,155.9727067102287,0.5757575757575758,0.912280701754386,0.6042747,0.4204383616176824,0.4933517585975167,0.00390625
21_TCDNE.jpg,40.71923923492432,64.17510795593262,189.9607843137255,73.26683910545762,22.0,46.647615158762406,579,5.211442723899285,90.9618496082092,0.5735294117647058,0.9145299145299144,0.69500077,0.2726794685123268,0.4100000631382516,0.0
22_BL.jpg,177.81780433654785,53.5660514831543,212.08823529411765,659.3243846950011,2.0,29.61418578992169,1021,5.9779691553795935,87.79983466587701,0.5571428571428572,0.923728813559322,0.69628227,0.2735949999502349,0.4198388659026518,0.03125
17_SI.jpg,185.9587697982788,72.52130317687988,230.6176470588235,668.2977874957998,17.0,92.84934033152848,1023,6.127199876475458,114.14254396829328,0.5492957746478874,0.9243697478991596,0.6578563,0.2023222498481236,0.4026043904319023,0.03125
41_BL.jpg,147.55813312530518,91.37063026428224,252.55882352941177,2709.3614818872634,5.0,12.649110640673518,95,7.0154146263359225,121.66813768755516,0.5972222222222222,0.92,0.6286651,0.2983968804560083,0.4339183482430405,0.046875
31_SI.jpg,159.27486419677734,82.39349555969238,83.22549019607843,14.91683385485885,53.0,69.81403870282824,1022,5.662828742130861,44.5851873242266,0.5945945945945946,0.921875,0.74491245,0.3440999819689457,0.4797472893441104,0.09375
31_G250.jpg,145.38702011108398,137.9502763748169,232.2745098039216,2231.6482862950006,26.0,120.10828447696689,1018,7.337658653874713,131.23078618123057,0.6710526315789473,0.9477611940298508,0.7100326,0.1986120587325589,0.3520295037252207,0.0078125
30_G250.jpg,139.81600856781006,138.78767681121826,240.65686274509804,1972.764748565094,37.0,127.90621564255584,1016,7.20183058231931,103.39557263080864,0.6623376623376623,0.9078014184397164,0.705247,0.1752277221926101,0.3175998970789769,0.05078125
44_TCDNE.jpg,49.47249031066895,67.85281753540039,154.68627450980392,149.13834368835887,125.0,215.425161018856,758,5.620835897225392,103.77614962164353,0.6538461538461539,0.8896551724137931,0.6828231,0.2573942728222184,0.3767776706375968,0.0
52_SI.jpg,163.98295211791992,114.8836612701416,255.0,6821.039374708474,17.0,72.83543093852057,1017,7.336501611567542,102.29721882451784,0.6582278481012658,0.8733333333333333,0.63407433,0.2683148071477496,0.4206196634504488,0.0234375
23_SI.jpg,183.48655319213867,119.91616439819336,244.4607843137255,767.9234028610937,20.0,98.00510190801292,1020,6.391045316988134,149.952576997238,0.65,0.8627450980392157,0.6548661,0.229813192670171,0.3515218031776425,0.02734375
50_TCDNE.jpg,50.3922700881958,64.79297256469727,229.2058823529412,145.62137542758728,22.0,87.93179174792243,140,5.785373436242102,138.08080316473863,0.6626506024096386,0.8734177215189873,0.6682034,0.3209972699293675,0.3715148877364395,0.00390625
16_BL.jpg,189.00068187713623,60.7360954284668,242.67647058823528,1109.106473953869,167.0,204.41379601191304,1021,6.1743496489515,44.92301962364606,0.6547619047619048,0.879746835443038,0.6501173,0.3231622520266499,0.4218983042097693,0.01953125
40_SI.jpg,114.15576648712158,109.63595485687256,255.0,1440.455724633723,176.0,231.6139028642279,65,6.275747641418122,53.85877060002934,0.6588235294117647,0.88125,0.6061872,0.3330601856773898,0.4374401104899205,0.12890625
15_SI.jpg,142.55126953125,121.80962085723876,235.72549019607845,3504.6371962035173,17.0,31.95309061734092,1018,7.1607539599966055,117.50881336334676,0.6477272727272727,0.8895705521472392,0.6289228,0.2151111842820479,0.364726769516457,0.01171875
43_BL.jpg,148.43620014190674,67.87058925628662,255.0,2598.398835308595,73.5,52.392747589718944,1021,6.527886977055615,84.88771493415739,0.651685393258427,0.875,0.6261367,0.2343651238003672,0.3387514686244921,0.12109375
20_BL.jpg,126.3968620300293,189.80414962768555,238.7549019607843,1901.6100653566743,94.0,121.26417442921878,120,6.716805053271886,83.89232368482928,0.6373626373626373,0.8764705882352941,0.7819164,0.2976577953516415,0.4092451371845594,0.00390625
46_G250.jpg,166.58556365966797,74.16449928283691,255.0,1464.5849956796092,60.5,119.85407794480751,242,5.878742352036859,84.01874830735899,0.6105263157894737,0.864406779661017,0.6346439,0.2859665385085128,0.3482615021529847,0.125
51_BL.jpg,149.08227252960205,85.66139602661133,219.90196078431373,1048.4688750482976,37.0,95.29428104561154,1013,6.545569120542202,90.95708101726598,0.6122448979591837,0.8681318681318682,0.6852811,0.1576637972551468,0.309480777560211,0.078125
47_G250.jpg,166.59222888946533,115.31405448913574,229.69607843137257,1747.7196801924636,56.0,111.61541112229978,1022,7.276737465876359,81.32365545448995,0.6,0.8743169398907104,0.5905133,0.1998758747588522,0.3600162358387858,0.0625
19_SI.jpg,0.1823406219482422,242.7567443847656,228.99019607843127,1179.9660821862,60.0,140.54536634126364,409,2.9397490832691884,87.33973382439106,0.594059405940594,0.8655913978494624,0.8106811,0.5073974837165012,0.5441191286992807,0.0078125
32_BL.jpg,147.77735900878906,188.2031784057617,214.6960784313725,1821.9463071622304,78.0,124.84390253432484,1023,6.835711117008679,81.43773909834553,0.5825242718446602,0.8578947368421053,0.779157,0.2996796638799318,0.4039473758263113,0.0
64_SI.jpg,149.0261192321777,203.0358619689941,215.66666666666669,928.2763499689754,57.0,85.44003745317531,1017,7.022512374499596,74.12438633219476,0.5904761904761905,0.8564102564102564,0.78543156,0.3086339647231855,0.4278860841885392,0.00390625
33_TCDNE.jpg,40.28711318969727,64.46761798858643,104.01960784313724,29.32705739818266,22.0,94.04786015641186,1019,4.997366427109542,57.52230018954848,0.5925925925925926,0.8514851485148515,0.65655696,0.2563623177073958,0.4794418899541663,0.01171875
49_TCDNE.jpg,73.64925575256348,69.25171089172363,222.22549019607845,109.07885945714952,216.0,261.5836386320826,108,5.499909622908012,70.73947996482853,0.5871559633027523,0.8480392156862745,0.7070732,0.3565781332975649,0.4709026160361399,0.0
27_TCDNE.jpg,125.68601417541504,73.4127197265625,166.01960784313724,73.20844448392381,20.5,166.48123017325406,251,5.246052533240112,112.07181956673294,0.5765765765765766,0.8333333333333334,0.731062,0.2763463670107307,0.3687054088550742,0.0390625
3_BL.jpg,202.86782360076904,63.48854160308838,255.0,1351.36410861404,169.5,239.0690276886573,182,5.964390321251692,101.5637590755701,0.5803571428571429,0.8388625592417062,0.65150136,0.3200935788851507,0.4405583133621227,0.11328125
12_TCDNE.jpg,40.71923923492432,64.17510795593262,189.9607843137255,73.26683910545762,22.0,46.647615158762406,579,5.211442723899285,90.9618496082092,0.5789473684210527,0.8411214953271028,0.69500077,0.2118282585043482,0.3815923583092078,0.0
62_TCDNE.jpg,68.05379486083984,70.85545444488525,189.7941176470588,177.71492530221803,7.0,135.988970140964,766,6.178754055842144,190.1742248157856,0.5948275862068966,0.8604651162790697,0.6648331,0.3732811591655923,0.4358920283964545,0.0078125
55_BL.jpg,101.91702461242676,113.4747257232666,255.0,3611.621971060205,9.0,64.6297145282261,1017,7.3047465890652,115.68661832889416,0.5798319327731093,0.8663594470046083,0.63164836,0.22886309470707,0.3940235855893007,0.0625
28_BL.jpg,121.95796585083008,68.16016292572021,255.0,1936.5110629067915,149.0,206.55265672462312,56,6.969168256455776,93.93064086941384,0.5950413223140496,0.8812785388127854,0.74331766,0.3932599110190503,0.3968615845467622,0.05859375
60_SI.jpg,191.0717945098877,209.7913064956665,240.0,1940.0943059897577,39.0,132.03408650799233,939,7.14929385357626,137.07689573169236,0.5669291338582677,0.8963963963963963,0.7608426,0.3590227516003874,0.4667398666869451,0.03515625
18_TCDNE.jpg,65.78803634643555,67.57037830352783,190.7450980392157,42.50756515760349,9.0,115.93532679903912,138,4.932624762151889,74.94903837518123,0.5703125,0.9013452914798208,0.7273238,0.3237200339813932,0.4223388015634825,0.015625
36_BL.jpg,128.46044445037842,167.05286312103271,232.0,2120.298869741715,15.0,67.4166151627327,1011,7.189599611521261,123.94728018111728,0.5692307692307692,0.8869565217391304,0.7086684,0.2085440066180071,0.3898488979610624,0.02734375
36_G250.jpg,145.43232536315918,153.20392990112305,249.16666666666669,2343.8056452702945,36.0,191.3765920900464,1023,6.814045865743434,100.53521717153038,0.5671641791044776,0.8936170212765957,0.7785272,0.2797040300117388,0.3961590454149661,0.0078125
37_G250.jpg,126.46252250671388,93.45706748962402,255.0,781.958527956514,6.0,34.20526275297414,408,6.86284917355753,107.8632413024638,0.5777777777777777,0.891213389121339,0.6000427,0.2504947868908208,0.4010469614380068,0.1015625
47_BL.jpg,124.44981288909912,140.84786128997803,221.23529411764707,2098.639524783413,61.0,61.07372593840988,515,7.096064701348066,100.58194722208673,0.583941605839416,0.8821138211382114,0.6692346,0.145435852801111,0.3318086834749325,0.00390625
11_SI.jpg,143.60305404663086,107.70055294036864,248.23529411764707,4371.0515460470215,85.0,93.1074647920348,230,7.116840617672724,123.03672180488226,0.5797101449275363,0.8755020080321285,0.6039067,0.2960216641344805,0.4104255683310679,0.10546875
59_BL.jpg,128.35808563232422,119.61430072784424,246.7843137254902,2715.3092140231515,23.5,57.0701322935211,1021,7.415251070158877,123.16408491804872,0.5704225352112676,0.87109375,0.7147837,0.1581799339978911,0.3737435168824319,0.0234375
24_BL.jpg,146.54764080047607,105.97109985351562,239.68627450980392,2172.2869076673223,17.0,17.11724276862369,529,6.962620634097663,128.84947109471094,0.5724137931034483,0.8603773584905661,0.68122226,0.1686536357211938,0.3673830703168502,0.00390625
7_TCDNE.jpg,97.97430992126463,73.7708625793457,122.54901960784312,24.78447628764843,34.0,111.8257573191436,217,4.805675521459754,41.61037953069619,0.5753424657534246,0.8518518518518519,0.71567243,0.2956886175524294,0.4576018402170069,0.01953125
27_SI.jpg,6.75833797454834,201.02200317382807,254.6960784313725,3187.854204672964,1.0,53.33854141237835,1017,6.929064001834823,72.73664915669173,0.5714285714285714,0.8339350180505415,0.72227925,0.4110879091716884,0.4680805940611051,0.0859375
44_SI.jpg,150.2895851135254,104.90716457366943,248.7745098039216,675.1733206052112,33.0,47.38143096192854,455,5.950805420721433,110.68776392710856,0.5782312925170068,0.8315412186379928,0.66054434,0.1822867101456171,0.3259125314741749,0.07421875
12_BL.jpg,200.2444667816162,78.53605461120605,247.0686274509804,1821.3825095327616,33.0,177.867928531256,241,6.508878159749304,67.15970417247398,0.5850340136054422,0.8321428571428572,0.63420117,0.3181264135657354,0.3777578477942913,0.12890625
57_TCDNE.jpg,41.08495235443115,63.29892539978027,190.4313725490196,50.87233414494767,11.0,50.99019513592785,1021,5.11021499550447,85.38389690694865,0.5986394557823129,0.8245614035087719,0.7203265,0.1562831988971891,0.3781568257539531,0.00390625
39_SI.jpg,124.6778507232666,125.80525875091551,238.66666666666663,2989.4458501248964,3.0,37.94733192202055,1016,7.376647863997562,101.01515948660852,0.6026490066225165,0.8373702422145328,0.71202725,0.204335194326132,0.354880767046197,0.0390625
48_SI.jpg,148.0471067428589,113.01201343536376,252.8235294117647,764.7777572908368,76.0,43.829214001622255,244,6.8194380762391145,166.81501604120317,0.6158940397350994,0.8384879725085911,0.64265984,0.3193567073658855,0.3956988047304333,0.10546875
43_TCDNE.jpg,45.76150608062744,65.06212425231934,172.27450980392155,135.0188369245734,83.0,127.47548783981962,685,5.913202602910003,60.13646296531572,0.6168831168831169,0.8440677966101695,0.6453358,0.2184529934183217,0.3644484639588891,0.00390625
63_BL.jpg,126.72119522094728,146.36883163452148,231.921568627451,2536.906173457703,1.5,25.317977802344327,1016,7.383459529546495,86.62810078940294,0.6346153846153846,0.8528428093645485,0.7301842,0.2670594734059907,0.3662958527166522,0.01171875
35_SI.jpg,114.58924293518066,100.69312286376952,245.45098039215685,2972.280673740425,40.0,57.28001396647874,84,7.038246709836812,88.36091905512593,0.6305732484076433,0.8338762214983714,0.57473856,0.2994781405618236,0.3994550461774983,0.03515625
56_SI.jpg,130.5286922454834,92.99817657470705,248.89215686274508,4057.7338415863137,42.0,77.62087348130012,519,7.0503052134366975,86.88562128045523,0.65,0.8488745980707395,0.6107368,0.2447634560666056,0.3441639869362197,0.0234375
39_TCDNE.jpg,85.19927978515625,72.81155014038086,135.41176470588238,42.309257419547066,275.0,172.74258305351347,667,4.680761960839104,105.29765728843596,0.65,0.8461538461538461,0.7212607,0.351190005206027,0.4718500699054149,0.03515625
41_G250.jpg,111.79825687408449,94.72087287902832,255.0,2290.147862302351,46.5,72.99315036357864,1017,6.92856206550195,97.59525081700362,0.6481481481481481,0.8449367088607594,0.63665515,0.2063955939023607,0.3123125338756641,0.08984375
40_G250.jpg,7.432285308837891,215.9482717514038,255.0,2966.654152853624,7.0,56.08029957123981,1020,6.662776776510126,102.35477491285754,0.6503067484662577,0.8354037267080745,0.6561012,0.3735011981101867,0.4238656601050917,0.015625
15_TCDNE.jpg,86.2119026184082,73.01765155792236,149.0392156862745,51.797979026900975,50.0,27.073972741361768,481,4.946548465236406,227.6282278879446,0.656441717791411,0.8385093167701864,0.73080224,0.4253007580294757,0.5593038286903727,0.0
7_BL.jpg,200.7433261871338,55.3172025680542,242.55882352941177,1233.1330097942248,165.5,221.3820227570432,1022,5.00156566926838,36.41296850433636,0.6524390243902439,0.8416149068322981,0.6799869,0.2961471504672371,0.4443413202994197,0.1015625
4_SI.jpg,160.13020133972168,98.56302738189696,252.9705882352941,4426.732031846042,59.0,122.14745187681976,1020,7.248770009175807,91.94799150179912,0.6506024096385542,0.8509316770186336,0.63375676,0.2401080329801876,0.3568471165190848,0.015625
20_TCDNE.jpg,164.5299940109253,97.92246055603027,213.55882352941177,281.44470446072074,12.0,39.45883931389772,1019,6.458799221392072,71.70111431075497,0.6526946107784432,0.8414634146341463,0.71614903,0.2871490022434197,0.3389053733080847,0.01953125
8_SI.jpg,2.620006561279297,246.61420440673828,59.85294117647058,36.91405676885916,194.0,317.5106297433206,1023,4.087115605607905,175.71407755958666,0.6547619047619048,0.8475609756097561,0.8001764,0.6877659505135361,0.772247634433325,0.00390625
34_TCDNE.jpg,40.5405158996582,63.76010990142822,136.078431372549,78.67142546466494,9.0,52.20153254455275,206,5.247122133401096,189.0125993409576,0.6627218934911243,0.8240469208211144,0.71798736,0.3357712037645995,0.508227034537284,0.0
5_BL.jpg,176.35657501220703,77.33535480499268,248.4607843137255,2362.117109626045,16.0,94.41398201537736,1019,6.257005748809927,88.84113145166228,0.6549707602339181,0.8299120234604106,0.6642199,0.2210387502304523,0.3102746535381249,0.03125
51_TCDNE.jpg,86.2119026184082,73.01765155792236,149.0392156862745,51.797979026900975,50.0,27.073972741361768,481,4.946548465236406,227.6282278879446,0.6608187134502924,0.8328445747800587,0.73080224,0.4230019230712326,0.5582149251532093,0.02734375
1_TCDNE.jpg,84.17539691925049,70.7512321472168,147.95098039215688,67.79931875572123,158.5,22.20360331117452,423,4.9331683026093325,33.805485513695245,0.6627906976744186,0.8313953488372093,0.7226509,0.2260100956100131,0.4084554333539254,0.0234375
21_G250.jpg,127.89580154418944,127.57384490966795,244.1372549019608,2418.162665784359,2.0,4.47213595499958,146,7.261966518608688,106.82904992498445,0.6589595375722543,0.8107344632768362,0.66421896,0.274269601605678,0.3712693851257524,0.0390625
20_G250.jpg,159.5741548538208,78.50825595855713,250.7549019607843,1317.1492353519425,10.0,92.7793080379456,1020,6.470286277337359,48.9331265961328,0.6571428571428571,0.8192090395480226,0.5879068,0.3148813767591943,0.3796990865954147,0.12109375
9_BL.jpg,132.78388500213623,142.9328908920288,238.85294117647052,2871.396576181901,13.0,80.09993757800315,1013,7.500111479217149,101.20759991211152,0.6704545454545454,0.8166666666666667,0.6901372,0.2017702501319658,0.324370600425288,0.03125
45_TCDNE.jpg,40.28711318969727,64.46761798858643,104.01960784313724,29.32705739818266,22.0,94.04786015641186,1019,4.997366427109542,57.52230018954848,0.6703910614525139,0.8147138964577657,0.65655696,0.2063351263683679,0.4522026096131773,0.0078125
56_G250.jpg,133.57209873199463,76.08102703094482,255.0,1258.172619470796,8.0,94.847245611035,449,5.991224662911248,116.6593660371736,0.6722222222222223,0.8091397849462365,0.6671893,0.1665134735583215,0.2897017059960062,0.06640625
57_G250.jpg,116.25815296173096,82.6120138168335,255.0,2245.1827910015577,24.0,61.39218191268331,272,7.154927548394812,100.97125491772329,0.6777777777777778,0.8031914893617021,0.5971795,0.1950592839593977,0.3578040649226389,0.0625
7_G250.jpg,145.55301189422607,169.72891521453855,219.81372549019608,2260.146743764577,19.0,71.42128534267638,1019,6.841747893718129,119.37825326865782,0.6923076923076923,0.7958656330749354,0.7800799,0.1949568973031,0.3642004150315047,0.015625
6_G250.jpg,142.23909187316897,121.6580057144165,237.92156862745097,2774.7652689600927,55.0,133.30416347586447,331,7.229047729093806,130.6526547313321,0.6956521739130435,0.7938931297709924,0.69288343,0.238442205736975,0.3148072752059017,0.015625
64_TCDNE.jpg,125.68601417541504,73.4127197265625,166.01960784313724,73.20844448392381,20.5,166.48123017325406,251,5.246052533240112,112.07181956673294,0.6881720430107527,0.7869674185463659,0.731062,0.1916221909500008,0.3314164778791406,0.0078125
6_SI.jpg,205.3833246231079,27.147923469543457,250.6176470588236,174.5678811369417,304.0,313.16609011832685,55,3.845330882047712,177.399979954468,0.6989247311827957,0.79,0.72059375,0.5430838520022223,0.6779274906770998,0.03125
26_BL.jpg,138.13228511810303,94.63327884674072,252.31372549019608,2965.953259170846,32.5,50.0,1019,6.779653412216401,148.7313430976934,0.7005347593582888,0.7681159420289855,0.6933345,0.2176193040557277,0.3425884628670011,0.00390625
45_BL.jpg,135.97685050964355,82.2792501449585,240.8823529411765,2020.556838347905,22.0,25.317977802344327,521,6.776597011326999,125.26691466244336,0.6894736842105263,0.7624703087885986,0.67113006,0.1660203587088613,0.3098319748134766,0.05078125
26_TCDNE.jpg,164.5299940109253,97.92246055603027,213.55882352941177,281.44470446072074,12.0,39.45883931389772,1019,6.458799221392072,71.70111431075497,0.6910994764397905,0.7564402810304449,0.71614903,0.3167106656333611,0.3329149852639874,0.03125
38_BL.jpg,216.84682750701904,72.09097290039062,244.05882352941177,730.4747575955496,207.0,234.7530617478716,1023,5.720838092340515,41.1600968146049,0.6875,0.7587822014051522,0.6670068,0.2535407903518918,0.458619598946561,0.109375
13_SI.jpg,177.6435251235962,217.74224185943604,187.81372549019608,673.0241688291557,35.5,50.44799302251776,1021,7.001709433998524,69.12028911964553,0.6855670103092784,0.7551963048498845,0.76625645,0.2540071511690842,0.4210119078217814,0.01171875
62_SI.jpg,126.73447608947754,117.162335395813,234.91176470588235,3871.450003473408,13.0,118.1185844818672,1016,7.384563994482344,94.63438313701178,0.6919191919191919,0.7665903890160183,0.62504417,0.0893040065897658,0.3254194519359562,0.0
49_BL.jpg,192.80269527435303,102.81986331939696,254.0,1568.1047406697396,40.0,96.64884893261792,214,7.080378106392764,83.94971917299188,0.6984924623115578,0.771689497716895,0.58694935,0.1688523193052174,0.3666837454352089,0.125
32_TCDNE.jpg,83.09677028656006,71.3462085723877,169.79411764705884,60.79802566557191,12.0,26.0,401,5.189584396764968,44.5559146575529,0.7014925373134329,0.7772727272727272,0.6991984,0.1869192392837775,0.3850491819390753,0.03515625
34_BL.jpg,114.80319118499756,93.87923908233644,252.4607843137255,3417.950166113435,191.0,301.01494979485653,69,6.987655003443585,100.00444643167648,0.7014925373134329,0.7755102040816326,0.6193031,0.3519679897355675,0.4691970848658138,0.01171875
57_BL.jpg,135.84667873382568,88.72592544555664,254.86274509803923,2442.9202276229444,102.0,72.27724399837061,1017,6.953942464305316,84.02419067947349,0.7079207920792079,0.773542600896861,0.6184635,0.1621932906414778,0.3161118062612226,0.02734375
48_TCDNE.jpg,91.83284282684326,69.87623405456543,169.5686274509804,122.92491285972804,11.0,53.66563145999496,1019,5.959797218276144,60.31955540118096,0.7192118226600985,0.77728285077951,0.6389962,0.2063691687094608,0.3592917853285507,0.0
62_G250.jpg,177.3975133895874,77.77104187011719,255.0,794.6818957700016,12.0,115.73245007343446,1021,6.569382805835991,61.12041781388515,0.7241379310344828,0.7777777777777778,0.6260253,0.243436792592273,0.3491969601484574,0.0859375
63_G250.jpg,154.16351509094238,80.58779621124268,255.0,1075.7382467854186,22.5,36.12478373637688,300,5.934244317168891,103.31578481460872,0.7233009708737864,0.7785087719298246,0.7051926,0.1673288481245137,0.309874919936886,0.04296875
54_SI.jpg,129.27347087860107,44.40181827545166,255.0,333.7084607842244,124.0,180.01388835309348,1021,4.452002478522305,79.86063369739979,0.7281553398058253,0.775599128540305,0.68748087,0.2768946390214901,0.3545949507616661,0.0703125
29_SI.jpg,120.96327781677246,106.8732557296753,252.7941176470588,2456.502890963688,13.5,39.59797974644666,161,7.185985901348831,94.57428002881106,0.722488038277512,0.767590618336887,0.67808616,0.1807724468223349,0.3409581109441395,0.00390625
13_TCDNE.jpg,59.45254325866699,66.83593082427979,134.23529411764707,75.61366988805821,217.0,186.6788686488109,1022,5.168889503929655,86.48032066330353,0.7156398104265402,0.7685774946921444,0.7224379,0.3553294057953928,0.4438940368719549,0.0
