image,saturation,luminance,contrast,sharpness,rule_of_thirds_gridlines,rule_of_thirds_power_points,diagonal_dominance,entropy,symmetry,horizontal_vertical_line_ration,straight_diagonal_line_ratio,histograms,novelty,typicality
9_500-500.jpg,141.4886417388916,86.7080888748169,248.30392156862743,2689.8663544618867,55.0,72.89718787443039,1021,6.944877333180747,78.05204180845892,0.375,0.9565217391304348,0.6126157,0.1830870173322808,0.34694759704924427
22_1000-80.jpg,127.91747093200684,91.61644172668456,229.00980392156865,2136.6430806311355,43.0,96.88137075826292,1016,6.67766587026143,77.2882090056708,0.4285714285714285,0.9210526315789472,0.68850607,0.11943280942421498,0.30844949619364087
50_2900-200.jpg,136.462420463562,142.02223205566406,237.77450980392155,1878.0429669535888,1.0,48.91829923454004,1014,6.696810451564462,55.10325257300438,0.4615384615384615,0.8636363636363636,0.7824657,0.2860117374557302,0.3427981616788978
30_500-200.jpg,169.24386024475098,91.44669151306152,252.51960784313724,392.0052559202886,63.5,121.91800523302535,50,6.527305997468691,119.9725838773528,0.4444444444444444,0.8387096774193549,0.6777169,0.3644443545467143,0.3266147909083845
52_1000-80.jpg,129.45732975006104,84.26688289642334,254.22549019607845,1898.9270990194157,18.0,77.20103626247513,177,6.9524491839555,85.59431063534542,0.4545454545454545,0.8163265306122449,0.60206497,0.2646634811585455,0.32402980570928047
28_2900-80.jpg,157.14183712005615,74.76982307434082,230.99019607843135,1458.5258650760102,2.0,70.83784299369935,1019,6.366279693698785,54.79780136374209,0.4642857142857143,0.803921568627451,0.63934624,0.2530879653819498,0.3197164300160793
34_landshapes_baseline.jpg,131.5936622619629,83.51156806945801,253.83333333333331,3537.235694848874,3.0,80.52949770115296,1012,6.925801361820444,97.01532132044144,0.4915254237288136,0.822429906542056,0.60144794,0.2391562897166534,0.326338410970913
56_1000-500.jpg,3.637101173400879,240.33566570281985,255.0,936.0660461707693,165.5,169.33103672983285,329,5.224156465222922,64.84439555379322,0.4915254237288136,0.8148148148148148,0.7047383,0.2914546268512886,0.4046484204403536
49_1000-200.jpg,76.23145866394043,221.5584344863892,251.30392156862743,1631.6970675961209,44.0,160.17802595861892,300,6.417716456603767,88.07352183798314,0.5,0.8333333333333334,0.7402373,0.35487889948883644,0.3297890376438069
58_2900-80.jpg,170.3578586578369,66.80208110809326,255.0,1038.696065271025,182.0,197.60819821049932,165,5.652536488120407,61.99896740482707,0.5,0.8108108108108109,0.67521286,0.27929866567905776,0.3572474417346368
51_1000-500.jpg,4.297581672668457,238.14222526550293,255.0,661.4416155053316,56.0,84.581321815162,220,5.10815000763942,68.70716115841508,0.4918032786885246,0.8125,0.7006959,0.31530066176930954,0.39213735351563006
27_landshapes_baseline.jpg,174.70871353149414,54.847662925720215,244.7058823529412,714.382943606902,174.0,210.77238908357992,246,5.679551073064475,124.24330682054482,0.5081967213114754,0.8214285714285714,0.7070044,0.24811747113794683,0.3490934891446923
19_1000-80.jpg,144.0268430709839,76.95225048065186,255.0,2044.0333718731608,82.0,169.28378540191025,478,6.653484029586206,74.23192163289266,0.5079365079365079,0.811965811965812,0.6479095,0.27166969816428715,0.30038395309399624
33_2900-200.jpg,198.73006534576416,64.12127876281738,254.4313725490196,1032.1377544891875,224.5,122.87391912037316,258,6.347012042027722,60.652721965042566,0.5079365079365079,0.8050847457627118,0.64398474,0.2818393476562577,0.35046612972203034
3_landshapes_baseline.jpg,139.78139209747314,153.4149284362793,247.02941176470588,2462.961757384338,32.0,42.1070065428546,198,7.0420522429411445,121.65578631317976,0.5076923076923077,0.7903225806451613,0.7272212,0.3145203457653863,0.32183113364073473
2_1000-500.jpg,135.18521976470947,202.8489761352539,244.7058823529412,883.6567567925756,12.0,35.11409973215888,49,6.774739364123078,86.19454619454619,0.4925373134328358,0.7874015748031497,0.7778072,0.38301832441842243,0.3508302002999733
14_500-500.jpg,81.7827672958374,114.8187656402588,255.0,3313.8310175162155,62.0,70.49113419430843,1016,7.512018521633008,124.39004790040606,0.5,0.8503937007874016,0.6264295,0.30962162185860503,0.3386742553676644
34_2900-200.jpg,107.16477108001708,108.91457557678224,245.55882352941177,2471.3519600635027,45.0,84.50443775329198,1015,7.146847341977327,112.06949034720782,0.5205479452054794,0.8538461538461538,0.6458229,0.19440967121296596,0.29153641815939085
1_500-80.jpg,159.71439361572266,150.40816116333008,236.40196078431373,1297.8616891230276,37.0,116.9700816448377,1020,7.267399360357853,87.75609129919191,0.5194805194805194,0.8602941176470589,0.6782589,0.158437014819766,0.2822701231644208
5_1000-500.jpg,213.01034927368164,45.65698719024658,252.6078431372549,134.6732343853073,306.0,318.90437438203946,0,4.6176550721711145,138.22040762656147,0.5128205128205128,0.8613138686131386,0.75145435,0.5614946298294731,0.5037209476969012
19_landshapes_baseline.jpg,123.86092376708984,91.0879955291748,255.0,3111.636002003965,57.5,62.93647591023825,1012,6.736821309113556,97.76423116436236,0.4938271604938271,0.8402777777777778,0.64173734,0.17780226933603624,0.3044287043818588
3_2900-200.jpg,153.26855182647705,142.77562141418457,240.09803921568627,2253.651569755643,32.0,140.69825869569246,628,7.06622017461636,107.1576216639542,0.5,0.831081081081081,0.7201192,0.20488504078117623,0.29502586381034346
55_500-200.jpg,142.97935009002686,76.09817218780518,255.0,2916.8769775020573,1.0,58.034472514187634,175,7.147644777520617,103.74729038039008,0.4767441860465116,0.8523489932885906,0.61637306,0.28097260603128993,0.3356396420309616
13_2900-80.jpg,185.33091926574707,60.98522758483887,244.81372549019608,1121.1334725766037,180.0,219.4925966860841,1022,5.649784417566805,37.55166877493432,0.4712643678160919,0.8590604026845637,0.67252535,0.41507030022394253,0.383380515508824
37_1000-80.jpg,118.66430854797365,91.96781253814696,252.8921568627451,2608.7711732805456,17.0,26.248809496813376,1015,6.95948326221624,100.66777586816347,0.4942528735632184,0.8496732026143791,0.59379804,0.21352810667665256,0.3133251459189469
56_landshapes_baseline.jpg,2.562636375427246,236.87194061279297,254.2843137254902,1209.7120083810864,140.0,176.0113632695344,351,4.725837116375657,61.650924277694095,0.5057471264367817,0.8562091503267973,0.72701365,0.2868946690259496,0.4114583913457158
32_1000-500.jpg,140.93800830841064,144.28508186340332,237.3823529411765,1461.2330742317652,27.0,27.459060435491963,1014,7.238020965372913,112.07967106707989,0.5054945054945055,0.85625,0.7019244,0.19707493543474502,0.29684053394467014
4_2900-200.jpg,177.75642585754397,58.9392786026001,253.41176470588235,762.0802025732056,174.0,218.7098534588691,1022,5.457024566212231,49.11291827420128,0.4946236559139785,0.8633540372670807,0.6972211,0.3723679073378287,0.3761047831054612
25_500-200.jpg,138.0000762939453,128.71552276611328,232.3921568627451,3016.772646580508,101.0,54.3415126767741,1018,7.3367611109211905,94.61148298523476,0.5106382978723404,0.8606060606060606,0.68592834,0.19858720751006473,0.31023940230404284
39_500-80.jpg,195.3953485488892,63.01332664489746,255.0,1190.638943626936,77.0,228.70942263055105,255,6.439271474367248,196.4502593174813,0.5157894736842106,0.8622754491017964,0.658603,0.4300525496649461,0.37063440224391175
3_500-200.jpg,148.90212440490723,136.95794105529785,242.5,2607.240376952046,31.0,75.50496672405067,1019,7.152760982853088,101.15615457898724,0.5208333333333334,0.8202247191011236,0.7134034,0.20600360877634313,0.30290818828839866
47_1000-80.jpg,120.95618343353271,110.57726001739502,253.66666666666663,1727.292492668591,6.0,37.65634076752546,70,7.159363993631319,141.40013682442938,0.5208333333333334,0.7807486631016043,0.6501821,0.3377372466010601,0.3250595992185417
60_1000-500.jpg,137.9607334136963,63.098076820373535,243.94117647058823,482.879086983447,159.5,239.3010656056508,0,6.274894558380026,73.65403152927,0.5154639175257731,0.7777777777777778,0.60715914,0.24053510187019625,0.3492183064247451
35_1000-500.jpg,161.34819793701172,88.81756401062012,254.87254901960785,519.8278004803637,71.0,51.73973328110612,439,6.771527418910608,93.75089498442178,0.5257731958762887,0.774869109947644,0.6128696,0.22411143681793086,0.2899992604848944
39_500-200.jpg,180.97556686401367,49.92993450164795,255.0,708.1718689121838,166.0,231.17525819170183,245,5.818257588799536,84.2410205937683,0.5463917525773195,0.78125,0.6890332,0.18342964598400255,0.3513089587428986
21_2900-200.jpg,125.66492652893066,97.44543647766112,241.2058823529412,2184.9188786207706,2.0,124.33824833895642,131,6.890544738852031,104.97187265963584,0.5346534653465347,0.7711442786069652,0.62166876,0.2770440710210667,0.29588559329085456
56_500-500.jpg,48.68688488006592,175.90636920928955,255.0,1906.9857498752892,261.0,332.9519484850629,88,7.018850356652047,123.9506774336066,0.5392156862745098,0.7772277227722773,0.6593161,0.5229716551368715,0.4245586804367561
8_1000-200.jpg,138.95021057128906,140.56224727630615,221.3235294117647,2725.4317793538794,14.0,55.7584074378026,1017,6.88002631733294,67.71106778497155,0.5673076923076923,0.7836538461538461,0.75652796,0.30725843044024176,0.32499628183145907
59_landshapes_baseline.jpg,174.1379518508911,142.1296787261963,245.85294117647055,3668.011388147982,20.0,52.354560450833695,1018,7.445101009239655,83.78620286750566,0.5700934579439252,0.8,0.701451,0.26264504063356253,0.33829297696038774
49_500-200.jpg,135.85597801208496,210.4371757507324,224.44117647058823,925.3927801490586,46.0,81.30190649671138,172,6.626681963786009,79.60641877318609,0.5596330275229358,0.8056872037914692,0.77097005,0.24982473704321026,0.3272206139265314
26_2900-200.jpg,123.62542343139648,81.0905351638794,255.0,1462.9590826022136,53.0,73.7360156233031,1022,6.445277091139042,82.9505318106068,0.5585585585585585,0.7899543378995434,0.6129018,0.1917729764069741,0.2829107500461743
39_2900-500.jpg,81.83451557159424,37.11204242706299,255.0,551.4857656583994,138.0,215.7452201092761,110,5.585592019083577,77.42273048283381,0.5575221238938053,0.8,0.67827904,0.24413578116061138,0.3402360989518652
26_500-500.jpg,160.25982475280762,70.80996799468994,241.05882352941177,868.0975498291609,170.0,224.6619682990425,1022,6.125250631929158,47.77033811538604,0.5526315789473685,0.8009049773755657,0.66238916,0.29092365819500426,0.3476940115963118
16_landshapes_baseline.jpg,4.084845542907715,243.9126329421997,217.29411764705884,299.58369845284176,21.0,101.6070863670443,1019,3.742387170074704,54.3022133938706,0.5555555555555556,0.8161434977578476,0.7586108,0.48369193048300446,0.4585325698150546
20_1000-500.jpg,5.561004638671875,210.61938190460205,255.0,1334.649701489013,75.5,57.4543296888929,405,6.687359315309162,90.75121416834033,0.5508474576271186,0.8169642857142857,0.69017214,0.3163977977129489,0.34036385772840416
17_500-200.jpg,147.01292991638184,96.48912906646729,226.16666666666663,1844.5127453969528,28.0,87.8179936004006,1019,6.82941330570992,90.97962172206292,0.5454545454545454,0.8165938864628821,0.6379932,0.223707970003862,0.2802505556034737
47_500-80.jpg,133.4287519454956,111.71648025512695,246.4313725490196,2154.173712221767,6.0,72.47068372797375,1019,6.853977353801446,104.31159719873216,0.5491803278688525,0.7745901639344263,0.7525778,0.21476707940172163,0.2912092650371257
51_2900-80.jpg,4.985891342163086,229.99389171600345,255.0,1175.8359714959338,129.5,150.7912464302885,143,5.570712284391731,176.60477962330737,0.5491803278688525,0.7682926829268293,0.7017774,0.27653277358232636,0.39368374505104015
12_500-80.jpg,115.53603553771973,113.52213954925536,248.0686274509804,3102.203641751752,54.0,72.20110802473879,131,7.146168163616877,104.55136977932013,0.5645161290322581,0.751937984496124,0.65790206,0.2386350451922845,0.3112933133612249
7_2900-80.jpg,126.3645830154419,94.57007789611816,250.82352941176472,2400.750347053552,67.0,142.86357128393507,17,6.948274707665535,92.10118645340542,0.568,0.7452471482889734,0.641894,0.30613152336932986,0.30500698982886515
27_1000-500.jpg,185.20249462127688,48.25714874267578,191.9117647058824,48.29708710961768,64.0,132.48396129343357,0,4.120716841156237,16.102997072268735,0.576,0.7462121212121212,0.7782069,0.5866975175570308,0.45209671793357387
25_500-80.jpg,143.87298393249512,121.65949249267578,242.30392156862743,2677.3619664245944,26.0,25.079872407968907,1016,7.297476768398942,107.09880998829496,0.584,0.7226277372262774,0.6916173,0.16185339749330177,0.3114967892511526
38_1000-200.jpg,178.02696132659912,81.04648208618164,207.41176470588235,905.658209317416,30.0,52.32590180780452,459,6.143948129839969,79.83801105794262,0.592,0.7132616487455197,0.71091354,0.2150052897831977,0.3212469252939728
28_landshapes_baseline.jpg,178.1195936203003,78.81235408782959,247.7843137254902,1686.744536430457,2.0,70.80254232723568,1016,6.08754684405534,73.10550921943374,0.5984251968503937,0.7097902097902098,0.7013656,0.21256891537064346,0.29509924195843795
9_2900-500.jpg,144.69242572784424,87.91593074798584,252.343137254902,2906.826729401386,21.0,95.2102935611481,1022,7.072290588133605,79.91784331103476,0.5923076923076923,0.7162629757785467,0.60850555,0.20234557683941465,0.3154054311770777
21_2900-80.jpg,131.39197540283203,91.4061794281006,247.68627450980392,2691.3356480411603,143.0,189.4043294119752,104,7.223038943248042,86.94776923453647,0.6076923076923076,0.7206896551724138,0.6121689,0.31424408857050184,0.3233382839110667
6_500-200.jpg,141.59353637695312,60.38818645477295,255.0,1603.189137408277,101.0,102.3132444994293,39,6.765218266745887,75.40195349177509,0.6030534351145038,0.7167235494880546,0.62436014,0.2329503858060991,0.31237733837507764
42_1000-80.jpg,141.31191444396973,136.32169342041016,233.08823529411765,2436.655257702716,36.0,69.87131027825369,1015,7.275316938016312,126.79879898243726,0.6268656716417911,0.7364864864864865,0.6966323,0.15474235361275435,0.3079452607661862
51_2900-200.jpg,4.228423118591309,234.5663013458252,255.0,1375.9410651766664,93.0,129.38701635017324,165,5.312091715170104,144.67444964173265,0.6343283582089553,0.7373737373737373,0.72601193,0.17517144785408217,0.38406794561742
20_500-200.jpg,2.808551788330078,240.1008138656616,222.2549019607843,529.9526276763919,153.0,155.32224567009067,0,4.895144780774386,156.27239296033622,0.6343283582089553,0.73,0.75528806,0.3054353501412467,0.4340762369344243
16_2900-80.jpg,2.394894599914551,245.54019832611084,205.04901960784315,178.67371527208888,44.0,69.20260110718382,1013,3.7469648299519593,147.56347073858052,0.6187050359712231,0.7401315789473685,0.7539043,0.46703469085182453,0.46008197428239395
32_1000-80.jpg,131.26550960540771,137.1658420562744,237.89215686274508,2116.5217434479277,70.0,125.15989773086264,1019,7.263248364379418,106.70142567683033,0.6197183098591549,0.732484076433121,0.6861604,0.14535984146460162,0.2894496230357081
41_landshapes_baseline.jpg,136.90156650543213,155.80988311767578,244.343137254902,1539.993385883088,131.5,111.00450441310927,445,7.262616243737474,139.45987748664214,0.6223776223776224,0.725,0.71506226,0.29658195089120326,0.3091307544028183
56_2900-200.jpg,6.853055000305176,228.22010326385495,255.0,1630.8446025570106,146.5,194.0,336,6.082749226821342,44.13858651298856,0.6223776223776224,0.7227414330218068,0.6773354,0.2805562183177765,0.38448049314542804
50_500-200.jpg,152.7212257385254,142.7864055633545,234.68627450980392,1669.6974638078725,25.0,86.68333173107735,282,6.647563291618388,85.5010983857432,0.6148648648648649,0.7286585365853658,0.7832248,0.20236662441414494,0.305956029414169
49_2900-500.jpg,172.63192749023438,240.0306978225708,205.6960784313725,409.04957470109946,34.0,90.60905032059436,348,5.966534066439014,79.8065559274932,0.6066666666666667,0.7325227963525835,0.7765464,0.22433017115999193,0.3661089334425873
50_1000-500.jpg,139.68813228607178,139.9181032180786,230.2745098039216,1473.926099380583,53.5,61.68468205316454,1020,6.648876555432019,79.41191923926047,0.6013071895424836,0.7227138643067846,0.77400786,0.20766853715979525,0.3063294672658118
48_2900-80.jpg,167.91704273223877,94.05780792236328,240.98039215686276,374.1877382194944,63.0,92.02173656261871,64,6.456047551814328,44.58437139060346,0.6078431372549019,0.717201166180758,0.6712583,0.29559407616984035,0.32981894272190065
57_1000-500.jpg,173.00537872314453,49.93390083312988,245.5392156862745,1170.3642911021436,19.0,17.029386365926403,1021,6.294055333266578,73.7288472529384,0.5949367088607594,0.7283236994219653,0.60410434,0.16690588409835597,0.3139902862708973
11_500-500.jpg,125.48096179962158,98.47750854492188,241.04901960784312,2926.3661046328234,38.0,72.12489168102785,1016,6.890872745413347,86.16682167506976,0.588957055214724,0.7485549132947977,0.60737,0.1514755149875686,0.29827423233922834
48_1000-200.jpg,213.71925449371335,71.61080360412598,248.91176470588235,128.57740023359656,32.5,202.97044119772715,59,6.131097674884694,118.3153341325654,0.588957055214724,0.7442528735632183,0.7067935,0.27666309470665673,0.33589478567260656
4_500-80.jpg,160.04941749572754,69.32149696350098,254.2745098039216,817.5620429053024,101.5,162.64070831129578,165,6.121542565365181,47.39092472061893,0.5853658536585366,0.7428571428571429,0.6723271,0.2617009426165478,0.3273034740032897
30_landshapes_baseline.jpg,224.9280633926392,71.1636905670166,178.578431372549,234.68470800650172,19.0,83.00602387778854,318,5.021577719966453,130.4352088886543,0.5914634146341463,0.7331460674157303,0.70332915,0.40085079961861275,0.40685351196224656
38_2900-80.jpg,162.67810440063477,85.82352447509766,203.3823529411765,1425.32413361267,23.5,82.20097323024831,1016,6.431682223544659,89.11985502209424,0.5764705882352941,0.7423822714681441,0.68794096,0.22121157268500152,0.3075204195925538
24_2900-80.jpg,137.5252742767334,89.03112697601318,254.843137254902,2217.8720932055976,29.0,44.82186966202994,0,6.823848067541203,99.06893271376823,0.5722543352601156,0.7391304347826086,0.5862414,0.29052363337936477,0.3210974327910219
43_2900-200.jpg,143.68756675720215,107.18358516693117,253.0686274509804,2499.43155768601,16.0,129.29423807734048,1022,6.952083923560567,91.39907658947214,0.5771428571428572,0.7419354838709677,0.7047872,0.16855645821603119,0.29071567715184454
16_2900-200.jpg,1.953509330749512,238.4105854034424,206.55882352941177,116.0615533312944,6.0,57.584720195551874,1018,4.340529424340713,56.88289133020783,0.5819209039548022,0.7368421052631579,0.769435,0.5147836209160661,0.45593137967724523
2_2900-80.jpg,105.15681838989258,171.76943492889404,254.6078431372549,2250.420305755898,52.0,187.2431574183687,42,7.403790873573831,125.32397413487512,0.5754189944134078,0.7382198952879581,0.723149,0.370180560417073,0.3362378361511443
42_500-80.jpg,145.4658842086792,141.35366821289062,237.45098039215685,2318.699795536897,0.0,9.219544457292889,1018,7.277148644931065,134.98527954186704,0.5652173913043478,0.7403598971722365,0.7084407,0.2323640897191888,0.3227523886273141
54_2900-80.jpg,137.63221168518066,130.90983390808103,219.7549019607843,2917.060665579564,10.0,93.62157870918436,1016,7.192079435020561,80.75985671967378,0.5891891891891892,0.7424242424242424,0.6583299,0.18342249143093495,0.3056049998642531
44_2900-200.jpg,232.8417558670044,249.61353397369385,187.7549019607843,186.6442561904679,8.0,30.80584360149873,258,6.183261918083192,94.23432631185342,0.6021505376344086,0.743142144638404,0.7598365,0.30566802626440076,0.4142342033327014
11_2900-200.jpg,139.6310863494873,86.84814739227295,240.52941176470588,2089.079200497224,26.0,18.867962264113206,1019,6.853997310963271,65.02125355848074,0.6042780748663101,0.7425742574257426,0.58814573,0.22619507352785367,0.3158804422795345
20_500-80.jpg,3.813297271728516,233.278489112854,255.0,1722.8527037762326,192.0,186.51005334833832,1023,5.434989395534294,155.70934677962228,0.6042780748663101,0.7407407407407407,0.69701564,0.3085669155714006,0.40512963293332216
12_500-200.jpg,133.54564380645752,122.66786575317384,242.3823529411765,3131.0728665887727,16.0,42.20189569201838,458,7.190635485618536,110.57372487276189,0.6,0.7378640776699029,0.6813144,0.16046226415824316,0.31141899223795355
17_500-80.jpg,139.9122610092163,88.57918453216553,227.8627450980392,1862.0610508641464,35.0,90.07774419910837,1018,6.657397577908729,104.3736460968952,0.6073298429319371,0.7415458937198067,0.6440033,0.16713129588290698,0.2781634670322301
8_1000-80.jpg,140.0557746887207,162.79352283477783,207.8529411764706,1862.383677713708,21.0,66.85057965343307,1021,6.685615054692448,100.66064566199758,0.6145833333333334,0.7175925925925926,0.7726142,0.1673823853581866,0.33193867770652713
23_500-500.jpg,115.43153858184814,121.48016452789308,233.26470588235296,1747.7497886931524,3.0,90.08884503644168,161,6.710174615329763,106.04394604497892,0.6051282051282051,0.7113636363636363,0.7452068,0.2530061295546502,0.3020647613067866
5_500-500.jpg,44.27253723144531,48.180307388305664,255.0,1229.5570614397786,107.0,223.64704335179573,239,6.2896921091268645,134.0009323948101,0.6051282051282051,0.7065462753950339,0.6858985,0.2826980755480337,0.3256919437667379
17_1000-500.jpg,128.29506301879883,95.46393203735352,236.2549019607843,1864.822788410697,37.0,51.73973328110612,1015,7.040990917120366,109.38478653701952,0.6060606060606061,0.7066666666666667,0.63794047,0.09426339397236534,0.2834004154406872
42_1000-500.jpg,161.0435552597046,160.00042724609375,241.5196078431373,1871.198786851019,55.0,78.39005038906404,1018,7.319786839153332,115.19431454137056,0.61,0.7030567685589519,0.7174377,0.1857219111031594,0.3010954907941303
53_500-500.jpg,192.8141460418701,65.79810810089111,253.1078431372549,1163.8352637198343,7.0,99.32270636667126,221,6.544544710539133,65.51332597768787,0.6218905472636815,0.7071583514099783,0.6250111,0.19087585432939785,0.32541950056605745
10_1000-500.jpg,148.75936889648438,124.00932216644289,221.2745098039216,1210.3680605323975,36.0,80.23091673413684,1017,6.918142796123279,66.74801169445752,0.6195121951219512,0.7124463519313304,0.7236573,0.22986920945950506,0.3068474833423566
45_1000-500.jpg,142.95118713378906,94.15583610534668,251.2843137254902,1885.282561431453,13.0,83.73768566183328,1021,7.089608743732015,98.37721004784105,0.6183574879227053,0.7158119658119658,0.5864522,0.16315906032401603,0.29990655640771074
27_2900-200.jpg,143.488600730896,64.23777675628662,242.7058823529412,587.6519443504761,159.5,220.6354459283458,263,5.763083105048114,81.93730656998851,0.6231884057971014,0.7164179104477612,0.6553863,0.10812214803803538,0.33288748270364876
59_500-200.jpg,177.30843925476074,95.80535984039308,225.0686274509804,937.2279702308282,98.0,152.11837495845134,367,6.8251043378492655,42.166903832354265,0.6201923076923077,0.7185501066098081,0.5615669,0.1779619169118266,0.31613642973421646
9_500-80.jpg,158.57345962524414,81.37407875061035,248.9313725490196,2445.0087137814044,24.0,38.48376280978771,1020,6.865513268063842,74.87377590941122,0.6179245283018868,0.7282377919320594,0.63012034,0.20592974792087318,0.31035401642619626
36_500-500.jpg,182.87052726745603,80.37485408782959,228.7450980392157,1521.3160281153228,170.0,56.22277118748239,1019,6.781605409163124,73.42302253808604,0.616822429906542,0.7330508474576272,0.5886121,0.20561349526433684,0.30483305035703945
38_2900-500.jpg,171.0355749130249,77.25192451477051,239.22549019607845,1184.4903156472951,14.0,125.67418191498204,663,6.2248361531511085,86.44890392893578,0.627906976744186,0.7352941176470589,0.65759563,0.12605724474313304,0.2824331465166478
9_1000-200.jpg,150.2525758743286,83.51836013793945,248.05882352941177,2743.7987912916,17.0,104.67568963231147,1022,6.8623981214209895,69.71373208540508,0.6296296296296297,0.7379454926624738,0.62574875,0.20180673361435322,0.30936434324246526
